Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD3318,C003,P2937,2021-04-22,784,0.42
OD3319,C004,P2938,2022-12-12,1134,0.42
OD3320,C005,P2939,2021-12-10,964,0.39
OD3321,C006,P2940,2021-03-05,1241,0.39
OD3322,C007,P2941,2021-12-16,702,0.39
OD3323,C008,P2942,2022-02-13,696,0.39
OD3324,C009,P2943,2021-07-17,1537,0.3
OD3325,C010,P2944,2023-03-09,1012,0.3
OD3326,C011,P2945,2021-03-23,778,0.3
OD3327,C012,P2946,2023-01-05,618,0.25
OD3328,C013,P2947,2021-01-05,996,0.25
OD3329,C014,P2948,2022-08-01,1425,0.3
OD3330,C015,P2949,2021-07-07,1325,0.3
OD3331,C016,P2950,2022-06-18,1398,0.3
OD3332,C017,P2951,2022-03-23,1652,0.4
OD3333,C018,P2952,2022-09-22,1098,0.4
OD3334,C019,P2953,2021-07-03,1763,0.4
OD3335,C020,P2954,2022-07-09,664,0.4
OD3336,C021,P2955,2022-11-25,1782,0.4
OD3337,C022,P2956,2022-09-24,1813,0.4
OD3338,C023,P2957,2021-01-15,1210,0.45
OD3339,C024,P2958,2021-11-24,1373,0.45
OD3340,C025,P2959,2023-03-24,1866,0.45
OD3341,C026,P2959,2021-06-14,1589,0.47
OD3342,C027,P2959,2021-09-01,756,0.47
OD3343,C028,P2959,2023-01-13,1636,0.46
OD3344,C029,P2959,2021-04-27,947,0.46
OD3345,C030,P2959,2023-03-04,1205,0.46
OD3346,C031,P2960,2022-08-06,1508,0.3
OD3347,C032,P2961,2021-06-01,1162,0.3
OD3348,C033,P2962,2023-03-10,694,0.3
OD3349,C034,P2963,2021-12-07,1372,0.3
OD3350,C035,P2964,2022-01-12,1433,0.3
OD3351,C036,P2965,2022-03-12,906,0.35
OD3352,C037,P2966,2022-01-15,1066,0.35
OD3353,C038,P2967,2021-04-23,1964,0.35
OD3354,C039,P2968,2022-05-30,1827,0.35
OD3355,C040,P2969,2021-12-27,868,0.35
OD3356,C041,P2970,2021-11-12,854,0.35
OD3357,C042,P2971,2022-06-14,746,0.4
OD3358,C043,P2972,2022-06-18,1667,0.4
OD3359,C044,P2973,2021-12-29,1475,0.15
OD3360,C045,P2974,2021-01-26,1586,0.15
OD3361,C046,P2975,2022-09-08,1237,0.15
OD3362,C047,P2976,2022-11-23,1197,0.35
OD3363,C048,P2977,2022-12-19,624,0.35
OD3364,C049,P2978,2022-03-27,1941,0.35
OD3365,C050,P2979,2023-01-12,883,0.35
OD3366,C051,P2980,2022-05-12,766,0.55
OD3367,C052,P2981,2021-03-22,1387,0.55
OD3368,C053,P2982,2022-11-02,1896,0.55
OD3369,C054,P2983,2022-03-16,1275,0.55
OD3370,C055,P2984,2021-11-26,1122,0.5
OD3371,C056,P2985,2022-10-09,1888,0.5
OD3372,C057,P2986,2022-05-19,1862,0.5
OD3373,C058,P2987,2021-11-02,1422,0.5
OD3374,C059,P2988,2022-09-13,1648,0.5
OD3375,C060,P2989,2022-09-12,1260,0.3
OD3376,C061,P2990,2022-07-13,941,0.32
OD3377,C062,P2991,2021-01-13,1333,0.25
OD3378,C063,P2992,2022-02-24,632,0.45
OD3379,C064,P2992,2021-03-26,881,0.15
OD3380,C065,P2992,2022-05-14,1790,0.33
OD3381,C066,P2992,2022-09-21,1026,0.42
OD3382,C067,P2992,2022-12-13,884,0.42
OD3383,C068,P2993,2022-08-26,1233,0.39
OD3384,C069,P2994,2022-05-24,1199,0.39
OD3385,C070,P2995,2022-03-19,813,0.39
OD3386,C071,P2996,2022-12-26,1405,0.39
OD3387,C072,P2997,2022-07-28,1276,0.3
OD3388,C073,P2998,2023-01-12,1553,0.3
OD3389,C074,P2999,2022-11-25,891,0.3
OD3390,C075,P3000,2021-07-15,1372,0.25
OD3391,C076,P3001,2022-04-04,1592,0.25
OD3392,C077,P3002,2021-11-17,1017,0.3
OD3393,C078,P3003,2021-09-15,1315,0.3
OD3394,C079,P3004,2021-11-09,1058,0.3
OD3395,C080,P3005,2021-11-25,1780,0.4
OD3396,C081,P3005,2021-09-22,1780,0.4
OD3397,C082,P3005,2022-11-25,1907,0.4
OD3398,C083,P3005,2021-08-14,1657,0.4
OD3399,C084,P3005,2021-09-22,1050,0.4
OD3400,C085,P3006,2021-08-09,1713,0.4
OD3401,C086,P3007,2023-01-13,1011,0.45
OD3402,C087,P3008,2023-03-31,1519,0.45
OD3403,C088,P3009,2022-07-15,1845,0.45
OD3404,C089,P3010,2021-04-01,1994,0.47
OD3405,C090,P3011,2022-09-23,1281,0.47
OD3406,C091,P3012,2021-11-17,1372,0.46
OD3407,C092,P3013,2022-10-06,1663,0.46
OD3408,C093,P3014,2022-03-26,1148,0.46
OD3409,C094,P3015,2022-09-07,1588,0.3
OD3410,C095,P3016,2023-01-03,1280,0.3
OD3411,C096,P3017,2023-01-15,1502,0.3
OD3412,C097,P3018,2022-05-09,1104,0.3
OD3413,C098,P3019,2021-07-07,1616,0.3
OD3414,C099,P3020,2022-09-28,1335,0.35
OD3415,C100,P3021,2022-02-02,1611,0.35
OD3416,C001,P3022,2022-06-10,1366,0.35
OD3417,C002,P3023,2021-01-25,1025,0.35
OD3418,C003,P3024,2022-04-27,1969,0.35
OD3419,C004,P3025,2022-03-12,1988,0.35
OD3420,C005,P3026,2022-01-09,789,0.4
OD3421,C006,P3027,2022-01-19,1622,0.4
OD3422,C007,P3028,2021-01-29,961,0.15
OD3423,C008,P3029,2022-08-02,1507,0.15
OD3424,C009,P3030,2021-08-27,1092,0.15
OD3425,C010,P3031,2021-05-21,1652,0.35
OD3426,C011,P3032,2021-01-18,1605,0.35
OD3427,C012,P3033,2022-09-30,1537,0.35
OD3428,C013,P3034,2022-10-17,1045,0.35
OD3429,C014,P3035,2022-08-31,872,0.55
OD3430,C015,P3036,2023-03-22,1613,0.55
OD3431,C016,P3037,2022-08-02,1766,0.55
OD3432,C017,P3038,2021-01-31,1404,0.55
OD3433,C018,P3039,2022-11-08,1676,0.5
OD3434,C019,P3040,2022-05-13,1387,0.5
OD3435,C020,P3041,2022-12-16,823,0.5
OD3436,C021,P3041,2021-11-19,1543,0.5
OD3437,C022,P3041,2021-08-18,780,0.5
OD3438,C023,P3041,2021-12-17,1233,0.3
OD3439,C024,P3041,2022-02-24,1117,0.32
OD3440,C025,P3041,2021-01-25,1554,0.25
OD3441,C026,P3041,2021-11-12,702,0.45
OD3442,C027,P3042,2022-01-28,1039,0.15
OD3443,C028,P3043,2021-01-22,1632,0.33
OD3444,C029,P3044,2022-09-28,1808,0.42
OD3445,C030,P3045,2022-08-18,1482,0.42
OD3446,C031,P3046,2022-10-13,1530,0.39
OD3447,C032,P3047,2022-12-07,2245,0.39
OD3448,C033,P3048,2022-05-27,2354,0.39
OD3449,C034,P3049,2022-12-11,2214,0.39
OD3450,C035,P3050,2021-07-29,2365,0.3
OD3451,C036,P3051,2022-04-22,2541,0.3
OD3452,C037,P3052,2021-11-08,1235,0.3
OD3453,C038,P3053,2022-10-04,22365,0.25
OD3454,C039,P3054,2022-05-04,2245,0.25
OD3455,C040,P3054,2021-02-15,2245,0.3
OD3456,C041,P3054,2022-02-12,2542,0.3
OD3457,C042,P3054,2022-12-23,2263,0.3
OD3458,C043,P3054,2022-08-04,6523,0.4
OD3459,C044,P3054,2021-05-12,2345,0.4
OD3460,C045,P3054,2021-08-28,2354,0.4
OD3461,C046,P3054,2021-03-12,2245,0.4
OD3462,C047,P3054,2021-06-29,2254,0.4
OD3463,C048,P3054,2022-06-16,3256,0.4
OD3464,C049,P3055,2021-10-10,4235,0.45
OD3465,C050,P3056,2021-11-26,4454,0.45
OD3466,C051,P3057,2021-11-17,4454,0.45
OD3467,C052,P3058,2023-01-20,1848,0.47
OD3468,C053,P3059,2022-11-15,1100,0.47
OD3469,C054,P3060,2022-03-21,1658,0.46
OD3470,C055,P3061,2022-07-11,1912,0.46
OD3471,C056,P3062,2022-11-30,675,0.46
OD3472,C057,P3063,2021-04-17,1514,0.3
OD3473,C058,P3064,2023-03-16,792,0.3
OD3474,C059,P3065,2021-01-05,1504,0.3
OD3475,C060,P3066,2021-06-10,1448,0.3
OD3476,C061,P3067,2021-02-14,1260,0.3
OD3477,C062,P3068,2023-02-26,1026,0.35
OD3478,C063,P3068,2021-07-27,1754,0.35
OD3479,C064,P3068,2021-01-03,1740,0.35
OD3480,C065,P3068,2023-01-22,1394,0.35
OD3481,C066,P3068,2023-02-27,1648,0.35
OD3482,C067,P3068,2022-07-22,1486,0.35
OD3483,C068,P3068,2021-12-09,1021,0.4
OD3484,C069,P3068,2021-02-01,1773,0.4
OD3485,C070,P3068,2021-10-14,772,0.15
OD3486,C071,P3069,2022-03-03,608,0.15
OD3487,C072,P3070,2021-10-13,834,0.15
OD3488,C073,P3070,2022-01-12,1999,0.35
OD3489,C074,P3070,2022-01-28,1401,0.35
OD3490,C075,P3070,2022-01-16,892,0.35
OD3491,C076,P3071,2022-09-14,884,0.35
OD3492,C077,P3071,2022-10-03,694,0.55
OD3493,C078,P3071,2023-02-02,1500,0.55
OD3494,C079,P3071,2022-07-28,912,0.55
OD3495,C080,P3071,2022-10-03,1302,0.55
OD3496,C081,P3071,2022-07-15,1181,0.5
OD3497,C082,P3071,2022-09-08,967,0.5
OD3498,C083,P3071,2022-05-29,959,0.5
OD3499,C084,P3071,2021-08-05,1133,0.5
OD3500,C085,P3071,2021-04-08,1859,0.5
